acode,catRank,categoryName,entryArt,entryPayart,eventDate,eventName,eventRaceNr,overCategoryName,overRank,provider,raceNr,racePayload,resultState,runtime,startNumber
A8L97QG7,4,1/2-Marathon M55,payé,,09.06.2006,"Bieler Lauftage, Biel/Bienne",AE1C15B1064D240C4CD57199835C5F50,1/2-Marathon Herren,93,Datasport,8114,D010048774FB179535E7E0AC5766F37DCF13EF6A2CECC5ACB20327D6DA611990,classé,"1:59.26,0",5247
A8L97QG7,88,Marathon Hommes 4,payé,,07.05.2006,Genève Marathon,C2C62072F46A66963EDC686BC06B3368,Overall Marathon Hommes,597,Datasport,8934,710D75CCF7BCCF4AEB025EA3C48F8F5AF658BB8343E156781E687659407A0545,classé,"4:07.44,8",632
A8L97QG7,57,20km H55 Hommes,payé,,22.04.2006,20km de Lausanne,7C584BD4179F8D8A27715D56727F32B1,Overall Hommes 20km,1240,Datasport,8102,F7AD86A5DCDF206ACD0B59B0090C7F984EA404648E78026EDF67AD55FE66EEB6,classé,"1:51.23,4",1342
A8L97QG7,132,Men M55,payé,,09.04.2006,Zürich Marathon,87116E37410CDF70FCE521F5024CE99D,Overall Men,3372,Datasport,8913,64780B18E424F68F62754323ECAABC186742BE99458A602097129C27D93B87B8,classé,"4:11.20,8",5741
A8L97QG7,204,Marathon Hommes IV,payé,,23.10.2005,Lausanne Marathon,2D52DE285FDF758A6010783B32973FB9,Marathon Hommes,1169,Datasport,7110,748ABB1CE4E766255A7B393EF1A4AF2A4AE370949B529E315C5376F7F468AC68,classé,"4:10.32,6",1143
A8L97QG7,138,Männer 55,payé,,10.09.2005,"Jungfrau-Marathon, Interlaken",D290B742078644544AAAD4901B2F2790,Männer,2279,Datasport,7106,0CBDA9F04027B4F49DA3C46D497F3F038BFC6F1617F8D036FCA544712D39BAF5,classé,"5:37.57,4",3100
A8L97QG7,31,Männer 55-59 Jahre,payé,,21.08.2005,"Internationaler Matterhornlauf, Zermatt",55F41A484955CAAC5092579E9C9208D2,Overall Herren,507,Datasport,7195,B4A115E59A9A74D98BC1B7140D42456DD91E5F24E2AEE48CE35B8A967E187640,classé,"2:11.14,8",410
A8L97QG7,81,Vétérans II,payé,,14.08.2005,"Sierre-Zinal, Sierre",2412D247AB6280CEC322C11EBF6693B3,Hommes et Femmes,640,Datasport,7138,D56D879620138DA0B7C6C76F877F9105595A8D93ECF77DBB547B0C5086E1577E,classé,"5:35.39,4",810
A8L97QG7,29,Männer M55,payé,,02.07.2005,"Zermatt Marathon, Zermatt",C7D5DA82DBACBDD5411C02E39A8FFB24,Overall Männer,408,Datasport,7196,882700328FDA4ECE2F198961303062E099804E0F1E2CFBB79EDA22481BD33564,classé,"5:58.52,2",279
A8L97QG7,38,Männer 55+,payé,,26.06.2005,"Aletsch-Halbmarathon, Bettmeralp",14C6A0F66A9507DC5E7CAF45DE65C5B4,Overall Männer,674,Datasport,7933,A24B449C1876C5EC2CC9DC0232BD6B96A5632AB4DEBE32D15E65B470D0CA0CF4,classé,"3:11.17,8",326
A8L97QG7,7,1/2-Marathon M55,payé,,17.06.2005,"Bieler Lauftage, Biel/Bienne",5DC2843B928835298CEF365F2E13822A,1/2-Marathon Herren,96,Datasport,7114,2E3D9AD500EBFD45D97D1203EDB546B06D2CC8583FB00EA729CD44035611D649,classé,"1:58.17,9",5117
A8L97QG7,292,Männer M55,payé,,21.05.2005,Grand Prix von Bern,0D0984E800E8A9D6645DCF6676E70678,Männer Grand Prix von Bern,6409,Datasport,7104,34F08655749DBFE8BD708F2926B3674C4AB3640CB0DBF75C745F8E2FCE20376C,classé,"1:26.19,6",12053
A8L97QG7,108,Semi-Marathon Hommes 4,payé,,08.05.2005,Genève Marathon,2CBDB9840652ADA77972B8FF2FAAACB3,Overall Semi-Marathon Hommes,702,Datasport,7934,D2F0420BB87DFCF0BA2C419D3BF1F8C0B1D65F75BAC86404A517B78CD83B8D25,classé,"1:52.13,7",3823
A8L97QG7,171,20 km hommes III,payé,,23.04.2005,20km de Lausanne,7CD45285E7B013347ABE92F2E7C6CCB0,Overall Hommes 20 km,1428,Datasport,7102,0B222A70989ACD094677354BCCC473A6A3E1D8284FF4EF6DCCD53B755F295AF7,classé,"1:49.16,0",1425
A8L97QG7,165,Men M55,payé,,03.04.2005,Zürich Marathon,CE6CABC4B90843905F798549691E5CD9,Overall Men,3799,Datasport,7913,B3503D72E972C31D9DA3BF94F82DD3DD54C265E20F7AA6124E2313A3B1A96F87,classé,"4:13.56,2",6162
A8L97QG7,156,Marathon Hommes IV,payé,,24.10.2004,Lausanne Marathon,DB7ADF0DC49F1F581DF2419585701C66,Marathon Hommes,1189,Datasport,6110,79DC276A2E13A7C84A442C94AAF7C2BF4F1AC7994003E7A47D3D696385B87BFE,classé,"4:20.24,9",1135
A8L97QG7,293,Hommes M50,payé,,03.10.2004,Morat-Fribourg,110E67A52FC0A60C1A3417E7B71AB5E3,Overall Hommes,3505,Datasport,6109,39B200977CB740E3B7CB5DA197E571F5F07F9C2853DB2A1456726BF4124169C3,classé,"1:37.31,6",5148
A8L97QG7,370,Männer 50,payé,,11.09.2004,"Jungfrau-Marathon, Interlaken",1552D565DADB6CFD087EF3269B3C64E8,Männer,2889,Datasport,6106,C81D380082C80522827BB429E38E734A1684F02152858A18CA8C33AB7FF7D42E,classé,"6:22.17,5",4370
A8L97QG7,167,Volksläufer,payé,,22.08.2004,"Internationaler Matterhornlauf, Zermatt",DD7158EE7FED0D53864B98F6B1712C60,,,Datasport,6195,34647256B7483DA57880457E575943D344BC37CFADDE4694AECCC30556F9F2FB,classé,"3:34.52,3",1056
A8L97QG7,15,1/2-Marathon M50,payé,,11.06.2004,"Bieler Lauftage, Biel/Bienne",30B1F09E03D2C77C0371F8CCE368B100,1/2-Marathon Herren,189,Datasport,6114,4C9D4FC350BDCC08806941C5804804DF6FACC98B2A8A413372CAC713CC161126,classé,"1:57.30,0",5285
A8L97QG7,673,Männer M50,payé,,08.05.2004,Grand Prix von Bern,58741C72294DC236FE9AEE002090B87C,Männer Grand Prix von Bern,7166,Datasport,6104,D13715D2CE0544A374B8B9FC9EC69930A9A3FC1712214B553142BCC8227DBB60,classé,"1:26.16,8",13585
A8L97QG7,184,20 km hommes III,payé,,24.04.2004,20km de Lausanne,B9C36AE7FB9414586E081FB15124C242,Hommes 20 km,1543,Datasport,6102,FCD11ABD9F48972204CFDF4E19D4B5AE544B329BF7C567191998832446FE3B54,classé,"1:52.00,4",1528
A8L97QG7,188,Marathon Hommes IV,payé,,26.10.2003,Lausanne Marathon,91A9684A4B1EF3D57042E7A11336EA27,Marathon Hommes,1205,Datasport,5110,FCC30D743B257FB486368F17CFDCECDDA9E6D5E00324CD1D0E97B67FBBF127D2,classé,"4:22.48,2",1091
A8L97QG7,279,Hommes M50,payé,,05.10.2003,Morat-Fribourg,CB5BBC515F44031D07A872D6099A04DE,Overall Hommes,3322,Datasport,5109,2534EABD641B43B675DDA9A57FB3FF6F1E2A02BBB661BEB6ED2659FA53158A07,classé,"1:32.16,5",5122
A8L97QG7,211,"21,1km Männer M50",payé,,20.09.2003,"Int. Greifenseelauf, Uster",0765E6A7E62F22E0C6E93DC6D77A8D68,"21,1km Herren Overall",2616,Datasport,5108,BAD24B8A231781C83EAAB545E820A0C144CC3488B50A5F30A0304CAD7F08F3D1,classé,"1:59.06,8",9383
A8L97QG7,216,20 km hommes III,payé,,26.04.2003,20km de Lausanne,55F85F39A91E75224107C323717960FC,Hommes 20 km,1657,Datasport,5102,8F90AB0E7F93A54A86D8085C2B9B130FCF362DB0B80CC5E858105C5F90974213,classé,"1:54.06,2",1445
A8L97QG7,149,Semi Hommes IV,payé,,20.10.2002,Lausanne Marathon,633035B0170C342141DFEFA8013D904C,Semi Hommes,1166,Datasport,4110,CB7C03F2B38F4EEC51AC7F7E008E663BF0D113D9BB8CE7AE90189D95CD94AD07,classé,"1:55.20,9",4103
A8L97QG7,385,Hommes M50,payé,,06.10.2002,Morat-Fribourg,FE703019000726088D9F533A53D5F996,Overall Hommes,4002,Datasport,4109,1BD159E7CA7DC113FD07B71597CB9E211734DA91181AF3310D7161F3895A445D,classé,"1:39.52,8",4034
A8L97QG7,688,10 km hommes II,payé,,27.04.2002,20km de Lausanne,B6280FD8CF0BCD39077C1647A8F2B1FB,Hommes 10 km,1857,Datasport,4102,181CE13184D0D2390354050EA42DF39000A618521D306D1FAF6898ABFE1701EA,classé,"1:06.13,4",1344
A8L97QG7,200,Marathon Hommes IV,payé,,21.10.2001,Lausanne Marathon,5508E345CA47E00D04A50F991FA6437C,Marathon Hommes,1410,Datasport,3110,47C95B029FD5CE4353B6FE6DE17F0E753D65A0C30D13F1B78D647F20AA92515D,classé,"4:30.13,6",1255
A8L97QG7,344,Hommes M50,payé,,07.10.2001,Morat-Fribourg,FE1EFB917BE3D6132E37E3026DD399D3,Overall Hommes,3751,Datasport,3109,3E274651847EFDB512D381776F0F2E7F536EC15D198466F7670AB7BD234B458D,classé,"1:37.24,0",5163
A8L97QG7,181,20 km hommes III,payé,,09.06.2001,20km de Lausanne,30233435034DC0A06EDEAF721D01414D,Hommes 20 km,1518,Datasport,3102,0A007143AE96DDADD674F08A762F7B29D860FC2559989A3A52CBE6FBD4D7CAA9,classé,"1:42.03,2",1187
A8L97QG7,147,Semi Hommes IV,payé,,22.10.2000,Lausanne Marathon,6ACD3BE230828915E9A4564C895CE568,Semi hommes,1010,Datasport,2110,CB5BC4AB11D645BDA2408B86F9A198B400DD8FC6D83AE6764395A5CC2E3D9B06,classé,"1:50.47,9",3963
A8L97QG7,336,Hommes M50,payé,,01.10.2000,Morat-Fribourg,487CCC9FEADF2DC149D06794B6ACD553,Overall Hommes,3687,Datasport,2109,FAFA18DB1D53EFFDF4A04ED5EF4F8D6B20B1FE79DC4C6EC49A9A56267DE53CB1,classé,"1:33.26,4",5111
A8L97QG7,141,20 km hommes III,payé,,29.04.2000,20km de Lausanne,F8D54859DC8F6DFF5D3AA969B1605170,Hommes 20 km,1353,Datasport,2102,E0D820D51F8911E0668AE399A9AC1B6070DA684AAEE34AF749F614F33F192564,classé,"1:45.50,6",1073
A8L97QG7,311,Semi Hommes III,payé,,24.10.1999,Lausanne Marathon,FAF453B5063B7EAF38A0B836265CFC08,Semi hommes,1017,Datasport,1110,C13C23FA3CBC004C2319B5134058E1E51A79F19A8BB4933B3FA77B4979C41499,classé,"1:52.21,5",2839
A8L97QG7,450,20 km hommes II,payé,,24.04.1999,20km de Lausanne,5130A9DFE11DA524872414899DBECCDD,Hommes 20 km,1423,Datasport,1102,A0D3E4C1F5F5DBCBEF0F2C29EECA0D3BA8E63CCA879BE1823916DE3359C0BD41,classé,"1:51.01,6",1074
M1STF1KE,275,Semi Hommes H50,payé,en ligne,29.10.2016,Lausanne Marathon,D8BAAC3267750DDEEA5AD9DDB01E46A1,Semi Marathon Hommes Overall,1932,Datasport,18110,B6F4B0AA02BA43EC2211C468F15C1F5DE1A9203D0A8E8EA09F0E86E1C7AB2729,classé,"1:54.51,3",6397
M1STF1KE,26,10 km Hommes H50,payé,en ligne,24.09.2016,"1020 Run, Renens",221AD8D6AA774099151B25D8B82326AC,10 km Hommes Overall,88,Datasport,18787,DA04E973263585051CBA8AEC36EDEB4CE92F0F19C2B72763CA0865D928FCCD3A,classé,"50.31,8",145
M1STF1KE,193,20km Hommes H50,payé,en ligne,23.04.2016,20km de Lausanne,0C6DFB5355EF81378BB4A6E4D334C30C,20km Overall Hommes,2383,Datasport,18102,55BA463588692553EA4D0B086EBC2BB3A10B1A98337342EB5E1879FA581BF0F3,classé,"1:43.16,0",5340
M1STF1KE,,2km Courir pour petit plaisir VI,payé,en ligne,23.04.2016,20km de Lausanne,0C6DFB5355EF81378BB4A6E4D334C30C,,,Datasport,18102,55BA463588692553EA4D0B086EBC2BB3837E429D67E9F4ABD8A6A90229D2C80A,non classé,,50444
M1STF1KE,321,(M50) 15 km Männer 50-54 Jahre,payé,sans paiement,19.03.2016,Kerzerslauf,E6CB93D3F12F20908DA9D80E3ACA0FBA,15 km Männer,2291,Datasport,18101,70E2308E98B1F0341716BD9B31877B97F95FDF58E002E6DBF09EF902FAF689DA,classé,"1:20.03,9",10202
M1STF1KE,162,Semi Hommes H50,payé,poste/banque,24.10.2015,Lausanne Marathon,83CD13B57DAD09760BA84C34403A08FB,Semi Marathon Hommes Overall,1383,Datasport,17110,E6FA56A499F2717B979580ACB80908FD642C3383ACB312BD73658542A5D43993,classé,"1:48.44,1",3273
M1STF1KE,86,86,,,29.08.2015,"Ironman 70.3 Vichy, Vichy (F)",ED5ABCDF3B7F4B33CE94F11D948D45C6,1018,86,Athlet,0,CB6322BF7BC6676A6B18CEAD0E314CFE6431F6988D20E93A1FB4DFC22A3C099F,,"6:33.00,0",751
M1STF1KE,99,10km Hommes H50,payé,poste/banque,25.04.2015,20km de Lausanne,57C68B7B04241BE5D01393ED6AB1BDC3,10km Overall Hommes,1561,Datasport,17102,9DD2DD848D3A8B7D0AEE97FAF6BB5D6E736CBE491D3CDBC173014DC6A118442C,classé,"49.29,0",7283
M1STF1KE,224,Semi Hommes H50,payé,poste/banque,26.10.2014,Lausanne Marathon,206669A38A951FA624DC7E8AB79A51D0,Semi Marathon Hommes Overall,1681,Datasport,16110,C63A5994D825E726D98DF363CCBE160A8436A7466B0DCA695AEF44A06DABE7C4,classé,"1:50.47,3",3131
M1STF1KE,50,Mini-Tri Uomini/Männer C/AK 45-54,payé,poste/banque,06.09.2014,Triathlon Locarno,D07BE08C65B2E3EE488A2BC1FB328C7B,Mini-Tri Uomini/Männer Overall,169,Datasport,16533,676804FFE3FFBDF281D13CC06F3C9D0F684904D9576D2DF1C53BBD2875F8E1A2,classé,"1:18.33,4",542
M1STF1KE,7,H2,,,07.05.2014,"courses de la Vallée de joux, La Vallée de joux",ED5ABCDF3B7F4B33CE94F11D948D45C6,54,,Athlet,0,CB6322BF7BC6676A6B18CEAD0E314CFE8511EBDAAC258B98C2AAFCAC1426411A,,"34.48,4",134
M1STF1KE,52,10km Hommes H50,payé,poste/banque,26.04.2014,20km de Lausanne,2AAB37C8924C77472E81FE0F42612EE2,10km Overall Hommes,1048,Datasport,16102,4014544ECBC46E61CE4604BF6749248FEB6685C334B202B00E20CC2AC42A0575,classé,"48.10,5",6290
M1STF1KE,52,15,,,23.06.2013,"triathlon de Préverenge, Préverenges",ED5ABCDF3B7F4B33CE94F11D948D45C6,,,Athlet,0,CB6322BF7BC6676A6B18CEAD0E314CFE65ED89CD54593FFED265391DB5503BDA,,"1:17.24,0",272
M1STF1KE,85,50 54 ,,,11.05.2013,"Ironmann 70.3 palma de Mallorca, Alcudia (E)",ED5ABCDF3B7F4B33CE94F11D948D45C6,,,Athlet,0,CB6322BF7BC6676A6B18CEAD0E314CFE90FD46AE18C1E8EEFE607AE834BDF8E4,,"5:40.40,0",1972
M1STF1KE,24,55,,,25.11.2012,"Travers Prilly, Prilly",ED5ABCDF3B7F4B33CE94F11D948D45C6,,,Athlet,0,CB6322BF7BC6676A6B18CEAD0E314CFEDAF0DDE06FC36BA5FF85C7FACF127BBE,,"35.37,2",723
M1STF1KE,126,Semi Hommes III,payé,sans paiement,28.10.2012,Lausanne Marathon,3EF40557D45002D311DFB79DD87A9549,Semi Marathon Hommes Overall,474,Datasport,14110,806C619E2AB145A23A7314AC7DDDEB4191C0E64420A202E65544F4F6E6D17B03,classé,"1:35.42,2",2476
M1STF1KE,18,10km Hommes M40,payé,en ligne,22.09.2012,Course pédestre de Renens,E636E650ED3BC00A780F50E33EC39C20,10km Hommes Overall,57,Datasport,14787,A4E3C483A8602CDE8055F6579082D8F117B63EFEF86FFE4BBC27D8957DFB986A,classé,"41.32,2",98
M1STF1KE,11,Populaire Hommes II,payé,poste/banque,09.09.2012,Triathlon Yverdon-les-Bains,CE54BA39CE041A24ACEA1BCAB6BA43CE,Populaire  Hommes Overall,89,Datasport,14594,A8297B533849C03459440DFD09F5955A42BDB4180CCC8DEC3E94A7E2F4499387,classé,"1:22.30,7",448
M1STF1KE,,Classic Homme CA 45-54,payé,poste/banque,25.08.2012,Triathlon de Lausanne,0B3211B8827BA85E106F6467A0295961,Scratch Classic Hommes,,Datasport,14506,317081B432AFD40467226BCB6BFC5A6099FB9B84446C1BA18E70FA5B9DBF39DF,non classé,,503
M1STF1KE,11,Circuit Sprint Hommes CA 45-54,payé,en ligne,21.07.2012,Triathlon de Genève,E71E07374B781A0B326AA2A33C23E1F3,Overall Circuit Sprint Hommes,110,Datasport,14530,B651206C93EDB2120015B5E05F7B9E89E6D881054B6F1AF8C3A1AEE9DBF09FA5,classé,"1:26.51,1",2153
M1STF1KE,50,10km Hommes H45,payé,poste/banque,28.04.2012,20km de Lausanne,124BBC9C9B59BF8355D1CA38FF1CC457,10km Overall Hommes,524,Datasport,14102,62B3C0368E57DB20C83A21FE05917BBCA670F722B458FC402F9F141E497BE959,classé,"45.44,0",6371
M1STF1KE,285,Semi Hommes III,payé,BVR,30.10.2011,Lausanne Marathon,997FA208728FDE8E78A0C5CDEEDFF9F4,Semi Marathon Hommes Overall,910,Datasport,13110,A1A0D541674C92CA03A42942B9DA646C419546B8D18AA6263ED352BB11315CC0,classé,"1:40.26,7",2341
M1STF1KE,18,Short distance Homme 45-54,payé,poste/banque,20.08.2011,Triathlon de Lausanne,C1B32E6015A5481472880DA62DA9D6FF,Scratch Short distance Hommes,94,Datasport,13506,BFB0D02D7F12D9CF2FC77F949CDD1B94332BBB8635E1AC63E630926C08B17930,classé,"1:01.06,5",1338
M1STF1KE,180,10km Hommes III,payé,sans paiement,31.10.2010,Lausanne Marathon,CDC7FD3AEF7F1CF6713B3C3FE5E8ADD4,10km Hommes,759,Datasport,12110,118BBF72FD9E254CA8DA1FE2FA3ED192A2FD2A702535B043052DBE153F539B14,classé,"47.27,2",8227
M1STF1KE,53,Hommes seniors 2,payé,poste/banque,08.09.2010,Tour du Pays de Vaud #5 - La Sarraz,5B9AB8D3C71ACBF749E3FB36781C6BE2,Overall Hommes,167,Datasport,12337,4C7EE603D5DBF715EFF0A73600D0E11E594A03C25549859379011FA1EFAF7188,classé,"37.09,9",564
M1STF1KE,27,tri Mini Série Hommes Seniors,payé,poste/banque,04.09.2010,Triathlon d'Aubonne,6258114E9FAC95C1FA65ED3D01D393FC,Overall tri Mini Série Hommes,48,Datasport,12587,EACC897BD8323D301A0096855FE64DF80516DE00DE3541265FE89B37D0C5A673,classé,"1:17.17,9",348
M1STF1KE,59,Hommes seniors 2,payé,poste/banque,01.09.2010,Tour du Pays de Vaud #4 - Chavornay,80D2FED4E4D0FAB9558DB0C3ED3EAD14,Overall Hommes,188,Datasport,12213,5ADABA94D5785382F48EB8DE4608C66C594A03C25549859379011FA1EFAF7188,classé,"43.17,9",564
M1STF1KE,,Hommes seniors 2,payé,poste/banque,25.08.2010,Tour du pays de Vaud #3 - Mezières,52E5D6C38440DC162DE2E9905D5D417D,Overall Hommes,,Datasport,12911,580E646C8EF72972920458835383D0B9594A03C25549859379011FA1EFAF7188,non classé,,564
M1STF1KE,25,Short distance Homme 45-54,payé,poste/banque,21.08.2010,Triathlon de Lausanne,67826414BF57FE049A86676D65BB6302,Scratch Short distance Hommes,169,Datasport,12506,B7B926574DA1152CE1C56D9463A6839991AD8F2EA46D137F1731B7C8AAB5BBD0,classé,"1:26.44,9",1297
M1STF1KE,51,Hommes seniors 2,payé,poste/banque,18.08.2010,Tour du Pays de Vaud #2 - Genolier,C31489BEAA4F8A2DB87EE80203846EF4,Overall Hommes,168,Datasport,12493,40DD20FBFB5E924FAB737B8AA30E1AA2594A03C25549859379011FA1EFAF7188,classé,"37.17,0",564
M1STF1KE,45,Hommes seniors 2,payé,poste/banque,11.08.2010,Tour du pays de Vaud #1 – St. Prex,984D430D187F1280D0DB984F16B28C17,Overall Hommes,162,Datasport,12908,B2639D74C9BFDBC04A47D86A97ED85FC594A03C25549859379011FA1EFAF7188,classé,"42.02,8",564
M1STF1KE,116,20km H45 Hommes,payé,en ligne,24.04.2010,20km de Lausanne,8B0ED3593C4D98997158076A61EF41A1,20km Overall Hommes,854,Datasport,12102,A5A0D2760B2FECAB7B347023A8C0D6D2E65355DFE6D35C94AD8945989BE9623A,classé,"1:37.22,3",508
M1STF1KE,103,Semi Hommes III,payé,BVR,25.10.2009,Lausanne Marathon,CA48D6DE66EA237D320CFFF1288DBF9E,Semi Marathon Hommes,333,Datasport,11110,D15A2E1DBC08C5C0B589BE53B4894C9DBF60462B88B5B32A150B045D9DECEAD3,classé,"1:32.20,6",2169
M1STF1KE,21,Short distance Homme 45-54,payé,poste/banque,29.08.2009,Triathlon de Lausanne,AFA7FCBC5F3157B1E9160247FB1AB2C8,Scratch Short distance Hommes,150,Datasport,11506,A0274B65E153CC4CE681BF983093F68632B880FB249235DEF8B105252C3FA1D6,classé,"1:22.29,8",1329
M1STF1KE,14,Tri populaire Seniors II Hommes,payé,poste/banque,21.06.2009,Triathlon Yverdon-les-Bains,141C372EF5DFBB884796612968D509F2,Overall Tri Populaire Hommes,94,Datasport,11594,D98ECC28D505D99D638B9DEB079148BDB00ED212ADC5CA00D7D2F9272B749459,classé,"1:07.41,1",496
M1STF1KE,133,Semi-Marathon Hommes 3,payé,en ligne,10.05.2009,Genève Marathon for UNICEF,78F446F9BE9B1D919A6424266B1319DE,Overall Semi-Marathon Hommes,371,Datasport,11934,7662B893D26EF596EF34723EB970AC07E5123D6DE80B6477006BCBBF6B7EF252,classé,"1:37.40,8",5468
